"group","id","Item","R","compromised"
0,398,3,0,0
0,399,3,0,0
0,400,3,0,0
0,401,3,1,0
0,402,3,0,0
1,403,3,0,0
0,404,3,1,0
0,405,3,0,0
1,406,3,0,0
0,407,3,1,0
0,408,3,1,0
1,409,3,0,0
0,410,3,1,0
0,411,3,0,0
0,412,3,1,0
0,413,3,1,0
0,414,3,1,0
0,415,3,1,0
0,416,3,1,0
0,417,3,0,0
0,418,3,0,0
1,419,3,1,0
0,420,3,1,0
0,421,3,0,0
0,422,3,1,0
0,423,3,1,0
0,424,3,0,0
0,425,3,0,0
0,426,3,0,0
0,427,3,0,0
0,428,3,1,0
0,429,3,1,0
0,430,3,1,0
0,431,3,1,0
0,432,3,0,0
1,433,3,0,0
1,434,3,1,0
0,435,3,1,0
0,436,3,1,0
0,437,3,0,0
1,438,3,0,0
0,439,3,1,0
0,440,3,0,0
0,441,3,1,0
0,442,3,0,0
0,443,3,1,0
1,444,3,0,0
1,445,3,1,0
0,446,3,1,0
0,447,3,0,0
0,448,3,0,0
0,449,3,1,0
0,450,3,1,0
0,451,3,1,0
0,452,3,0,0
0,453,3,1,0
0,454,3,1,0
0,455,3,1,0
0,456,3,1,0
1,457,3,0,0
0,458,3,0,0
0,459,3,1,0
0,460,3,0,0
1,461,3,1,0
0,462,3,0,0
0,463,3,0,0
0,464,3,0,0
0,465,3,0,0
0,466,3,0,0
0,467,3,0,0
0,468,3,0,0
0,469,3,1,0
1,470,3,1,0
0,471,3,1,0
0,472,3,0,0
0,473,3,1,0
0,474,3,1,0
0,475,3,0,0
0,476,3,0,0
0,477,3,1,0
0,478,3,1,0
0,479,3,1,0
0,480,3,1,0
0,481,3,0,0
0,482,3,1,0
0,483,3,1,0
0,484,3,1,0
0,485,3,1,0
0,486,3,1,0
0,487,3,1,0
0,488,3,0,0
0,489,3,1,0
1,490,3,1,0
1,491,3,0,0
0,492,3,0,0
0,493,3,0,0
0,494,3,1,0
0,495,3,1,0
0,496,3,1,0
0,497,3,1,0
0,498,3,0,0
0,499,3,0,0
0,500,3,0,0
0,1,4,1,1
0,2,4,1,1
0,3,4,1,1
1,4,4,1,1
0,5,4,1,1
1,6,4,1,1
0,7,4,1,1
0,8,4,0,1
0,9,4,0,1
0,10,4,1,1
1,11,4,1,1
0,12,4,0,1
0,13,4,1,1
1,14,4,1,1
0,15,4,1,1
0,16,4,1,1
0,17,4,0,1
0,18,4,1,1
0,19,4,1,1
0,20,4,1,1
0,21,4,1,1
0,22,4,0,1
0,23,4,0,1
0,24,4,1,1
0,25,4,1,1
0,26,4,1,1
0,27,4,1,1
0,28,4,1,1
0,29,4,1,1
0,30,4,0,1
0,31,4,0,1
0,32,4,1,1
0,33,4,1,1
0,34,4,1,1
0,35,4,1,1
0,36,4,1,1
0,37,4,1,1
0,38,4,0,1
0,39,4,0,1
0,40,4,1,1
0,41,4,0,1
0,42,4,1,1
0,43,4,1,1
0,44,4,1,1
0,45,4,1,1
0,46,4,0,1
0,47,4,0,1
0,48,4,1,1
0,49,4,1,1
0,50,4,1,1
0,51,4,0,1
0,52,4,1,1
0,53,4,1,1
0,54,4,0,1
0,55,4,0,1
0,56,4,1,1
0,57,4,1,1
0,58,4,0,1
0,59,4,0,1
1,60,4,0,1
0,61,4,1,1
0,62,4,1,1
0,63,4,1,1
0,64,4,0,1
0,65,4,1,1
0,66,4,1,1
1,67,4,1,1
1,68,4,1,1
0,69,4,1,1
0,70,4,1,1
0,71,4,1,1
0,72,4,1,1
0,73,4,0,1
0,74,4,0,1
0,75,4,1,1
0,76,4,1,1
0,77,4,1,1
0,78,4,1,1
0,79,4,1,1
0,80,4,0,1
0,81,4,1,1
0,82,4,0,1
0,83,4,1,1
0,84,4,0,1
0,85,4,1,1
0,86,4,1,1
0,87,4,0,1
1,88,4,1,1
0,89,4,1,1
0,90,4,1,1
0,91,4,1,1
0,92,4,1,1
0,93,4,1,1
0,94,4,1,1
0,95,4,1,1
0,96,4,1,1
0,97,4,1,1
0,98,4,1,1
0,99,4,0,1
0,100,4,0,1
0,101,4,0,1
0,102,4,0,1
0,103,4,0,1
0,104,4,1,1
0,105,4,1,1
0,106,4,1,1
0,107,4,1,1
0,108,4,1,1
0,109,4,1,1
1,110,4,1,1
0,111,4,1,1
0,112,4,1,1
0,113,4,0,1
0,114,4,1,1
0,115,4,1,1
0,116,4,1,1
0,117,4,1,1
0,118,4,0,1
0,119,4,1,1
0,120,4,1,1
0,121,4,1,1
0,122,4,1,1
1,123,4,1,1
0,124,4,1,1
0,125,4,1,1
0,126,4,1,1
0,127,4,1,1
0,128,4,1,1
0,129,4,0,1
0,130,4,1,1
0,131,4,1,1
0,132,4,1,1
0,133,4,1,1
1,134,4,1,1
0,135,4,1,1
0,136,4,1,1
0,137,4,1,1
0,138,4,1,1
0,139,4,1,1
0,140,4,1,1
0,141,4,1,1
0,142,4,0,1
0,143,4,1,1
0,144,4,0,1
0,145,4,1,1
0,146,4,1,1
0,147,4,0,1
0,148,4,0,1
0,149,4,1,1
0,150,4,0,1
0,151,4,0,1
0,152,4,1,1
1,153,4,1,1
0,154,4,1,1
0,155,4,0,1
0,156,4,1,1
0,157,4,1,1
0,158,4,1,1
0,159,4,0,1
0,160,4,1,1
0,161,4,1,1
0,162,4,1,1
0,163,4,0,1
0,164,4,1,1
0,165,4,1,1
1,166,4,1,1
0,167,4,1,1
0,168,4,1,1
0,169,4,0,1
0,170,4,1,1
0,171,4,0,1
0,172,4,0,1
0,173,4,0,1
0,174,4,1,1
0,175,4,1,1
1,176,4,1,1
0,177,4,1,1
0,178,4,1,1
0,179,4,1,1
0,180,4,0,1
0,181,4,1,1
1,182,4,1,1
0,183,4,1,1
0,184,4,0,1
0,185,4,0,1
0,186,4,1,1
1,187,4,1,1
0,188,4,0,1
0,189,4,1,1
0,190,4,0,1
0,191,4,1,1
0,192,4,0,1
0,193,4,1,1
1,194,4,1,1
0,195,4,0,1
0,196,4,1,1
0,197,4,1,1
0,198,4,1,1
1,199,4,1,1
0,200,4,0,1
1,201,4,1,1
0,202,4,0,1
0,203,4,0,1
1,204,4,1,1
0,205,4,0,1
0,206,4,0,1
1,207,4,1,1
0,208,4,0,1
0,209,4,0,1
0,210,4,1,1
0,211,4,0,1
1,212,4,1,1
0,213,4,1,1
0,214,4,1,1
0,215,4,1,1
0,216,4,1,1
0,217,4,1,1
0,218,4,0,1
0,219,4,0,1
1,220,4,1,1
0,221,4,0,1
0,222,4,1,1
0,223,4,1,1
0,224,4,1,1
0,225,4,1,1
0,226,4,1,1
0,227,4,1,1
0,228,4,1,1
0,229,4,1,1
0,230,4,0,1
0,231,4,0,1
0,232,4,1,1
0,233,4,1,1
0,234,4,0,1
0,235,4,1,1
0,236,4,1,1
0,237,4,0,1
0,238,4,1,1
0,239,4,1,1
0,240,4,1,1
0,241,4,1,1
1,242,4,1,1
0,243,4,0,1
1,244,4,1,1
0,245,4,1,1
0,246,4,1,1
0,247,4,1,1
0,248,4,1,1
0,249,4,0,1
0,250,4,0,1
0,251,4,1,1
0,252,4,1,1
0,253,4,0,1
0,254,4,0,1
0,255,4,0,1
0,256,4,0,1
0,257,4,0,1
0,258,4,1,1
0,259,4,0,1
0,260,4,1,1
1,261,4,1,1
0,262,4,1,1
0,263,4,1,1
0,264,4,0,1
0,265,4,1,1
0,266,4,1,1
0,267,4,1,1
0,268,4,1,1
0,269,4,0,1
0,270,4,1,1
0,271,4,0,1
1,272,4,1,1
0,273,4,1,1
1,274,4,1,1
1,275,4,0,1
0,276,4,0,1
0,277,4,1,1
0,278,4,0,1
0,279,4,1,1
0,280,4,1,1
0,281,4,1,1
0,282,4,1,1
0,283,4,1,1
0,284,4,0,1
0,285,4,1,1
0,286,4,1,1
0,287,4,1,1
0,288,4,1,1
0,289,4,0,1
0,290,4,0,1
0,291,4,1,1
0,292,4,0,1
0,293,4,1,1
0,294,4,1,1
0,295,4,1,1
0,296,4,1,1
0,297,4,1,1
0,298,4,1,1
0,299,4,0,1
0,300,4,1,1
0,301,4,0,1
0,302,4,1,1
0,303,4,0,1
0,304,4,1,1
0,305,4,1,1
0,306,4,1,1
1,307,4,1,1
0,308,4,1,1
0,309,4,0,1
0,310,4,1,1
0,311,4,1,1
0,312,4,1,1
0,313,4,1,1
0,314,4,0,1
0,315,4,1,1
0,316,4,1,1
0,317,4,1,1
0,318,4,1,1
0,319,4,0,1
0,320,4,0,1
0,321,4,0,1
0,322,4,1,1
0,323,4,0,1
1,324,4,1,1
0,325,4,1,1
0,326,4,1,1
1,327,4,1,1
0,328,4,1,1
0,329,4,1,1
0,330,4,1,1
0,331,4,1,1
0,332,4,1,1
0,333,4,0,1
0,334,4,1,1
0,335,4,0,1
0,336,4,1,1
0,337,4,1,1
0,338,4,1,1
0,339,4,1,1
0,340,4,1,1
0,341,4,1,1
0,342,4,1,1
0,343,4,1,1
0,344,4,1,1
0,345,4,0,1
0,346,4,1,1
1,347,4,1,1
0,348,4,1,1
0,349,4,1,1
0,350,4,1,1
0,351,4,0,1
0,352,4,0,1
0,353,4,1,1
0,354,4,1,1
0,355,4,1,1
0,356,4,1,1
0,357,4,0,1
0,358,4,1,1
0,359,4,1,1
0,360,4,1,1
0,361,4,0,1
0,362,4,1,1
0,363,4,1,1
0,364,4,1,1
0,365,4,1,1
0,366,4,1,1
0,367,4,1,1
0,368,4,1,1
0,369,4,0,1
0,370,4,1,1
0,371,4,1,1
0,372,4,1,1
1,373,4,1,1
0,374,4,1,1
0,375,4,1,1
0,376,4,1,1
0,377,4,1,1
0,378,4,0,1
0,379,4,1,1
0,380,4,1,1
0,381,4,0,1
0,382,4,1,1
0,383,4,1,1
0,384,4,1,1
0,385,4,0,1
1,386,4,1,1
0,387,4,1,1
1,388,4,1,1
0,389,4,0,1
0,390,4,1,1
0,391,4,1,1
0,392,4,1,1
0,393,4,1,1
0,394,4,1,1
0,395,4,1,1
0,396,4,1,1
0,397,4,1,1
0,398,4,1,1
0,399,4,1,1
0,400,4,0,1
0,401,4,1,1
0,402,4,0,1
1,403,4,1,1
0,404,4,1,1
0,405,4,0,1
1,406,4,1,1
0,407,4,1,1
0,408,4,0,1
1,409,4,1,1
0,410,4,1,1
0,411,4,0,1
0,412,4,1,1
0,413,4,0,1
0,414,4,1,1
0,415,4,1,1
0,416,4,1,1
0,417,4,0,1
0,418,4,1,1
1,419,4,1,1
0,420,4,0,1
0,421,4,1,1
0,422,4,1,1
0,423,4,1,1
0,424,4,1,1
0,425,4,0,1
0,426,4,1,1
0,427,4,0,1
0,428,4,1,1
0,429,4,1,1
0,430,4,1,1
0,431,4,1,1
0,432,4,1,1
1,433,4,1,1
1,434,4,1,1
0,435,4,1,1
0,436,4,1,1
0,437,4,0,1
1,438,4,1,1
0,439,4,1,1
0,440,4,0,1
0,441,4,1,1
0,442,4,0,1
0,443,4,1,1
1,444,4,1,1
1,445,4,1,1
0,446,4,1,1
0,447,4,0,1
0,448,4,1,1
0,449,4,1,1
0,450,4,0,1
0,451,4,1,1
0,452,4,0,1
0,453,4,1,1
0,454,4,1,1
0,455,4,1,1
0,456,4,1,1
1,457,4,1,1
0,458,4,0,1
0,459,4,0,1
0,460,4,1,1
1,461,4,1,1
0,462,4,1,1
0,463,4,1,1
0,464,4,0,1
0,465,4,1,1
0,466,4,1,1
0,467,4,1,1
0,468,4,0,1
0,469,4,1,1
1,470,4,1,1
0,471,4,1,1
0,472,4,1,1
0,473,4,0,1
0,474,4,1,1
0,475,4,1,1
0,476,4,0,1
0,477,4,0,1
0,478,4,1,1
0,479,4,0,1
0,480,4,1,1
0,481,4,0,1
0,482,4,1,1
0,483,4,0,1
0,484,4,0,1
0,485,4,1,1
0,486,4,1,1
0,487,4,0,1
0,488,4,1,1
0,489,4,1,1
1,490,4,1,1
1,491,4,1,1
0,492,4,1,1
0,493,4,1,1
0,494,4,1,1
0,495,4,1,1
0,496,4,0,1
0,497,4,1,1
0,498,4,1,1
0,499,4,0,1
0,500,4,1,1
0,1,5,1,0
0,2,5,0,0
0,3,5,1,0
1,4,5,0,0
0,5,5,1,0
1,6,5,1,0
0,7,5,1,0
0,8,5,1,0
0,9,5,0,0
0,10,5,0,0
1,11,5,1,0
0,12,5,0,0
0,13,5,1,0
1,14,5,0,0
0,15,5,1,0
0,16,5,0,0
0,17,5,0,0
0,18,5,1,0
0,19,5,0,0
0,20,5,1,0
0,21,5,1,0
0,22,5,1,0
0,23,5,1,0
0,24,5,0,0
0,25,5,1,0
0,26,5,0,0
0,27,5,1,0
0,28,5,1,0
0,29,5,1,0
0,30,5,1,0
0,31,5,0,0
0,32,5,1,0
0,33,5,1,0
0,34,5,1,0
0,35,5,0,0
0,36,5,1,0
0,37,5,1,0
0,38,5,1,0
0,39,5,0,0
0,40,5,1,0
0,41,5,0,0
0,42,5,0,0
0,43,5,0,0
0,44,5,1,0
0,45,5,1,0
0,46,5,1,0
0,47,5,1,0
0,48,5,0,0
0,49,5,0,0
0,50,5,1,0
0,51,5,1,0
0,52,5,0,0
0,53,5,1,0
0,54,5,1,0
0,55,5,0,0
0,56,5,1,0
0,57,5,0,0
0,58,5,0,0
0,59,5,1,0
1,60,5,0,0
0,61,5,1,0
0,62,5,0,0
0,63,5,1,0
0,64,5,1,0
0,65,5,0,0
0,66,5,0,0
1,67,5,0,0
1,68,5,0,0
0,69,5,1,0
0,70,5,1,0
0,71,5,0,0
0,72,5,1,0
0,73,5,0,0
0,74,5,0,0
0,75,5,0,0
0,76,5,1,0
0,77,5,1,0
0,78,5,1,0
0,79,5,1,0
0,80,5,1,0
0,81,5,1,0
0,82,5,0,0
0,83,5,0,0
0,84,5,1,0
0,85,5,0,0
0,86,5,1,0
0,87,5,1,0
1,88,5,1,0
0,89,5,1,0
0,90,5,1,0
0,91,5,0,0
0,92,5,1,0
0,93,5,0,0
0,94,5,0,0
0,95,5,1,0
0,96,5,0,0
0,97,5,1,0
0,98,5,0,0
0,99,5,0,0
0,100,5,1,0
0,101,5,0,0
0,102,5,0,0
0,103,5,1,0
0,104,5,1,0
0,105,5,1,0
0,106,5,0,0
0,107,5,1,0
0,108,5,1,0
0,109,5,1,0
1,110,5,1,0
0,111,5,1,0
0,112,5,1,0
0,113,5,0,0
0,114,5,1,0
0,115,5,1,0
0,116,5,1,0
0,117,5,1,0
0,118,5,0,0
0,119,5,1,0
0,120,5,1,0
0,121,5,1,0
0,122,5,1,0
1,123,5,1,0
0,124,5,1,0
0,125,5,1,0
0,126,5,1,0
0,127,5,1,0
0,128,5,0,0
0,129,5,1,0
0,130,5,0,0
0,131,5,1,0
0,132,5,0,0
0,133,5,1,0
1,134,5,1,0
0,135,5,1,0
0,136,5,1,0
0,137,5,0,0
0,138,5,1,0
0,139,5,1,0
0,140,5,0,0
0,141,5,1,0
0,142,5,1,0
0,143,5,1,0
0,144,5,0,0
0,145,5,1,0
0,146,5,1,0
0,147,5,0,0
0,148,5,1,0
0,149,5,1,0
0,150,5,0,0
0,151,5,0,0
0,152,5,0,0
1,153,5,1,0
0,154,5,1,0
0,155,5,1,0
0,156,5,0,0
0,157,5,0,0
0,158,5,0,0
0,159,5,1,0
0,160,5,1,0
0,161,5,1,0
0,162,5,1,0
0,163,5,0,0
0,164,5,0,0
0,165,5,0,0
1,166,5,0,0
0,167,5,1,0
0,168,5,1,0
0,169,5,1,0
0,170,5,1,0
0,171,5,1,0
0,172,5,0,0
0,173,5,0,0
0,174,5,1,0
0,175,5,1,0
1,176,5,1,0
0,177,5,1,0
0,178,5,1,0
0,179,5,1,0
0,180,5,0,0
0,181,5,0,0
1,182,5,1,0
0,183,5,1,0
0,184,5,1,0
0,185,5,1,0
0,186,5,0,0
1,187,5,1,0
0,188,5,1,0
0,189,5,1,0
0,190,5,1,0
0,191,5,1,0
0,192,5,0,0
0,193,5,1,0
1,194,5,1,0
0,195,5,0,0
0,196,5,1,0
0,197,5,1,0
0,198,5,1,0
1,199,5,1,0
0,200,5,1,0
1,201,5,1,0
0,202,5,0,0
0,203,5,1,0
1,204,5,0,0
0,205,5,1,0
0,206,5,0,0
1,207,5,0,0
0,208,5,1,0
0,209,5,1,0
0,210,5,1,0
0,211,5,1,0
1,212,5,0,0
0,213,5,1,0
0,214,5,1,0
0,215,5,1,0
0,216,5,1,0
0,217,5,1,0
0,218,5,0,0
0,219,5,1,0
1,220,5,1,0
0,221,5,0,0
0,222,5,0,0
0,223,5,1,0
0,224,5,0,0
0,225,5,1,0
0,226,5,0,0
0,227,5,1,0
0,228,5,1,0
0,229,5,1,0
0,230,5,1,0
0,231,5,0,0
0,232,5,1,0
0,233,5,0,0
0,234,5,0,0
0,235,5,0,0
0,236,5,1,0
0,237,5,1,0
0,238,5,1,0
0,239,5,1,0
0,240,5,0,0
0,241,5,1,0
1,242,5,1,0
0,243,5,0,0
1,244,5,1,0
0,245,5,1,0
0,246,5,0,0
0,247,5,1,0
0,248,5,0,0
0,249,5,1,0
0,250,5,1,0
0,251,5,1,0
0,252,5,1,0
0,253,5,1,0
0,254,5,0,0
0,255,5,1,0
0,256,5,1,0
0,257,5,0,0
0,258,5,1,0
0,259,5,1,0
0,260,5,1,0
1,261,5,1,0
0,262,5,1,0
0,263,5,1,0
0,264,5,1,0
0,265,5,1,0
0,266,5,1,0
0,267,5,1,0
0,268,5,1,0
0,269,5,0,0
0,270,5,0,0
0,271,5,0,0
1,272,5,1,0
0,273,5,1,0
1,274,5,1,0
1,275,5,0,0
0,276,5,1,0
0,277,5,1,0
0,278,5,0,0
0,279,5,1,0
0,280,5,0,0
0,281,5,1,0
0,282,5,1,0
0,283,5,1,0
0,284,5,0,0
0,285,5,1,0
0,286,5,1,0
0,287,5,0,0
0,288,5,1,0
0,289,5,1,0
0,290,5,1,0
0,291,5,0,0
0,292,5,0,0
0,293,5,1,0
0,294,5,0,0
0,295,5,1,0
0,296,5,1,0
0,297,5,1,0
0,298,5,0,0
0,299,5,1,0
0,300,5,0,0
0,301,5,1,0
0,302,5,1,0
0,303,5,1,0
0,304,5,1,0
0,305,5,1,0
0,306,5,1,0
1,307,5,1,0
0,308,5,1,0
0,309,5,0,0
0,310,5,1,0
0,311,5,0,0
0,312,5,1,0
0,313,5,0,0
0,314,5,0,0
0,315,5,0,0
0,316,5,0,0
0,317,5,1,0
0,318,5,0,0
0,319,5,0,0
0,320,5,1,0
0,321,5,0,0
0,322,5,0,0
0,323,5,1,0
1,324,5,1,0
0,325,5,1,0
0,326,5,1,0
1,327,5,1,0
0,328,5,0,0
0,329,5,1,0
0,330,5,0,0
0,331,5,0,0
0,332,5,0,0
0,333,5,1,0
0,334,5,1,0
0,335,5,0,0
0,336,5,1,0
0,337,5,1,0
0,338,5,1,0
0,339,5,1,0
0,340,5,1,0
0,341,5,1,0
0,342,5,1,0
0,343,5,1,0
0,344,5,1,0
0,345,5,0,0
0,346,5,0,0
1,347,5,0,0
0,348,5,1,0
0,349,5,0,0
0,350,5,1,0
0,351,5,0,0
0,352,5,1,0
0,353,5,1,0
0,354,5,0,0
0,355,5,1,0
0,356,5,0,0
0,357,5,0,0
0,358,5,0,0
0,359,5,0,0
0,360,5,1,0
0,361,5,1,0
0,362,5,1,0
0,363,5,1,0
0,364,5,1,0
0,365,5,1,0
0,366,5,1,0
0,367,5,0,0
0,368,5,1,0
0,369,5,1,0
0,370,5,1,0
0,371,5,0,0
0,372,5,1,0
1,373,5,0,0
0,374,5,1,0
0,375,5,0,0
0,376,5,1,0
0,377,5,1,0
0,378,5,0,0
0,379,5,1,0
0,380,5,1,0
0,381,5,1,0
0,382,5,1,0
0,383,5,0,0
0,384,5,1,0
0,385,5,1,0
1,386,5,1,0
0,387,5,0,0
1,388,5,0,0
0,389,5,0,0
0,390,5,0,0
0,391,5,1,0
0,392,5,1,0
0,393,5,1,0
0,394,5,0,0
0,395,5,1,0
0,396,5,1,0
0,397,5,1,0
0,398,5,1,0
0,399,5,1,0
0,400,5,0,0
0,401,5,1,0
0,402,5,1,0
1,403,5,1,0
0,404,5,1,0
0,405,5,0,0
1,406,5,1,0
0,407,5,1,0
0,408,5,1,0
1,409,5,0,0
0,410,5,0,0
0,411,5,1,0
0,412,5,1,0
0,413,5,1,0
0,414,5,0,0
0,415,5,1,0
0,416,5,1,0
0,417,5,0,0
0,418,5,0,0
1,419,5,1,0
0,420,5,1,0
0,421,5,1,0
0,422,5,1,0
0,423,5,1,0
0,424,5,0,0
0,425,5,0,0
0,426,5,0,0
0,427,5,1,0
0,428,5,1,0
0,429,5,1,0
0,430,5,1,0
0,431,5,1,0
0,432,5,1,0
1,433,5,1,0
1,434,5,0,0
0,435,5,0,0
0,436,5,1,0
0,437,5,0,0
1,438,5,0,0
0,439,5,1,0
0,440,5,0,0
0,441,5,1,0
0,442,5,0,0
0,443,5,1,0
1,444,5,0,0
1,445,5,1,0
0,446,5,1,0
0,447,5,1,0
0,448,5,0,0
0,449,5,1,0
0,450,5,1,0
0,451,5,0,0
0,452,5,1,0
0,453,5,1,0
0,454,5,1,0
0,455,5,0,0
0,456,5,1,0
1,457,5,0,0
0,458,5,0,0
0,459,5,1,0
0,460,5,1,0
1,461,5,1,0
0,462,5,1,0
0,463,5,0,0
0,464,5,1,0
0,465,5,1,0
0,466,5,1,0
0,467,5,1,0
0,468,5,0,0
0,469,5,1,0
1,470,5,1,0
0,471,5,1,0
0,472,5,1,0
0,473,5,0,0
0,474,5,1,0
0,475,5,1,0
0,476,5,1,0
0,477,5,1,0
0,478,5,1,0
0,479,5,1,0
0,480,5,0,0
0,481,5,0,0
0,482,5,1,0
0,483,5,1,0
0,484,5,1,0
0,485,5,1,0
0,486,5,1,0
0,487,5,0,0
0,488,5,0,0
0,489,5,1,0
1,490,5,1,0
1,491,5,1,0
0,492,5,0,0
0,493,5,1,0
0,494,5,1,0
0,495,5,1,0
0,496,5,0,0
0,497,5,0,0
0,498,5,1,0
0,499,5,1,0
0,500,5,0,0
0,1,6,1,1
0,2,6,0,1
0,3,6,1,1
1,4,6,0,1
0,5,6,0,1
1,6,6,1,1
0,7,6,0,1
0,8,6,1,1
0,9,6,0,1
0,10,6,0,1
1,11,6,1,1
0,12,6,0,1
0,13,6,0,1
1,14,6,1,1
0,15,6,0,1
0,16,6,0,1
0,17,6,0,1
0,18,6,0,1
0,19,6,0,1
0,20,6,0,1
0,21,6,0,1
0,22,6,0,1
0,23,6,0,1
0,24,6,0,1
0,25,6,0,1
0,26,6,0,1
0,27,6,0,1
0,28,6,0,1
0,29,6,0,1
0,30,6,0,1
0,31,6,0,1
0,32,6,1,1
0,33,6,1,1
0,34,6,0,1
0,35,6,0,1
0,36,6,0,1
0,37,6,1,1
0,38,6,0,1
0,39,6,0,1
0,40,6,0,1
0,41,6,0,1
0,42,6,1,1
0,43,6,1,1
0,44,6,0,1
0,45,6,0,1
0,46,6,1,1
0,47,6,0,1
0,48,6,0,1
0,49,6,0,1
0,50,6,0,1
0,51,6,1,1
0,52,6,0,1
0,53,6,0,1
0,54,6,0,1
0,55,6,0,1
0,56,6,1,1
0,57,6,0,1
0,58,6,0,1
0,59,6,0,1
1,60,6,0,1
0,61,6,0,1
0,62,6,0,1
0,63,6,0,1
0,64,6,0,1
0,65,6,1,1
0,66,6,0,1
1,67,6,0,1
1,68,6,1,1
0,69,6,0,1
0,70,6,0,1
0,71,6,0,1
0,72,6,0,1
0,73,6,1,1
0,74,6,0,1
0,75,6,1,1
0,76,6,0,1
0,77,6,0,1
0,78,6,0,1
0,79,6,0,1
0,80,6,1,1
0,81,6,0,1
0,82,6,0,1
0,83,6,0,1
0,84,6,0,1
0,85,6,1,1
0,86,6,0,1
0,87,6,1,1
1,88,6,1,1
0,89,6,0,1
0,90,6,0,1
0,91,6,0,1
0,92,6,0,1
0,93,6,0,1
0,94,6,1,1
0,95,6,1,1
0,96,6,0,1
0,97,6,1,1
0,98,6,0,1
0,99,6,0,1
0,100,6,0,1
0,101,6,0,1
0,102,6,0,1
0,103,6,0,1
0,104,6,0,1
0,105,6,0,1
0,106,6,0,1
0,107,6,1,1
0,108,6,0,1
0,109,6,0,1
1,110,6,1,1
0,111,6,0,1
0,112,6,1,1
0,113,6,0,1
0,114,6,0,1
0,115,6,0,1
0,116,6,0,1
0,117,6,1,1
0,118,6,0,1
0,119,6,0,1
0,120,6,0,1
0,121,6,1,1
0,122,6,0,1
1,123,6,0,1
0,124,6,1,1
0,125,6,0,1
0,126,6,1,1
0,127,6,0,1
0,128,6,0,1
0,129,6,1,1
0,130,6,0,1
0,131,6,0,1
0,132,6,0,1
0,133,6,0,1
1,134,6,0,1
0,135,6,0,1
0,136,6,0,1
0,137,6,0,1
0,138,6,0,1
0,139,6,0,1
0,140,6,0,1
0,141,6,1,1
0,142,6,0,1
0,143,6,0,1
0,144,6,0,1
0,145,6,0,1
0,146,6,0,1
0,147,6,0,1
0,148,6,1,1
0,149,6,0,1
0,150,6,1,1
0,151,6,0,1
0,152,6,0,1
1,153,6,1,1
0,154,6,0,1
0,155,6,1,1
0,156,6,0,1
0,157,6,0,1
0,158,6,0,1
0,159,6,0,1
0,160,6,0,1
0,161,6,0,1
0,162,6,1,1
0,163,6,0,1
0,164,6,0,1
0,165,6,0,1
1,166,6,0,1
0,167,6,1,1
0,168,6,1,1
0,169,6,0,1
0,170,6,0,1
0,171,6,0,1
0,172,6,0,1
0,173,6,0,1
0,174,6,1,1
0,175,6,0,1
1,176,6,0,1
0,177,6,1,1
0,178,6,0,1
0,179,6,0,1
0,180,6,0,1
0,181,6,0,1
1,182,6,1,1
0,183,6,0,1
0,184,6,0,1
0,185,6,0,1
0,186,6,1,1
1,187,6,1,1
0,188,6,1,1
0,189,6,1,1
0,190,6,1,1
0,191,6,0,1
0,192,6,0,1
0,193,6,0,1
1,194,6,1,1
0,195,6,0,1
0,196,6,0,1
0,197,6,0,1
0,198,6,0,1
1,199,6,1,1
0,200,6,0,1
1,201,6,1,1
0,202,6,0,1
0,203,6,0,1
1,204,6,1,1
0,205,6,0,1
0,206,6,0,1
1,207,6,0,1
0,208,6,0,1
0,209,6,0,1
0,210,6,0,1
0,211,6,0,1
1,212,6,1,1
0,213,6,0,1
0,214,6,0,1
0,215,6,1,1
0,216,6,0,1
0,217,6,0,1
0,218,6,0,1
0,219,6,0,1
1,220,6,1,1
0,221,6,0,1
0,222,6,0,1
0,223,6,0,1
0,224,6,0,1
0,225,6,0,1
0,226,6,0,1
0,227,6,0,1
0,228,6,0,1
0,229,6,0,1
0,230,6,1,1
0,231,6,0,1
0,232,6,1,1
0,233,6,0,1
0,234,6,0,1
0,235,6,0,1
0,236,6,1,1
0,237,6,0,1
0,238,6,0,1
0,239,6,0,1
0,240,6,0,1
0,241,6,0,1
1,242,6,0,1
0,243,6,0,1
1,244,6,1,1
0,245,6,0,1
0,246,6,0,1
0,247,6,0,1
0,248,6,1,1
0,249,6,0,1
0,250,6,1,1
0,251,6,1,1
0,252,6,0,1
0,253,6,1,1
0,254,6,0,1
0,255,6,1,1
0,256,6,1,1
0,257,6,0,1
0,258,6,1,1
0,259,6,0,1
0,260,6,0,1
1,261,6,1,1
0,262,6,0,1
0,263,6,0,1
0,264,6,0,1
0,265,6,1,1
0,266,6,0,1
0,267,6,0,1
0,268,6,0,1
0,269,6,0,1
0,270,6,0,1
0,271,6,0,1
1,272,6,1,1
0,273,6,0,1
1,274,6,1,1
1,275,6,0,1
0,276,6,1,1
0,277,6,1,1
0,278,6,0,1
0,279,6,0,1
0,280,6,1,1
0,281,6,1,1
0,282,6,0,1
0,283,6,1,1
0,284,6,0,1
0,285,6,1,1
0,286,6,0,1
0,287,6,0,1
0,288,6,0,1
0,289,6,0,1
0,290,6,0,1
0,291,6,0,1
0,292,6,1,1
0,293,6,0,1
0,294,6,1,1
0,295,6,0,1
